controller,seed,daily_cost_EUR,objective_value,grid_energy_cost_EUR,imported_energy_kWh,exported_energy_kWh,export_energy_kWh,carbon_emissions_kgCO2,carbon_intensity_avg_gCO2_per_kWh,pv_generation_kWh,pv_used_locally_kWh,renewable_self_consumption_ratio_pct,PV_self_consumption_kWh,renewable_self_consumption_ratio,battery_throughput_kWh,equivalent_full_cycles,mean_daily_peak_import_kW,horizon_max_grid_import_kW,peak_contract_violation_count,peak_contract_violation_energy_kWh,VPP_tracking_RMSE_kW,VPP_tracking_MAE_kW,DR_success_rate_pct,DR_interval_compliance_pct,DR_event_count,DR_successful_event_count,DR_event_compliance_pct,DR_max_violation_kW,feasible_DR_success_pct,DR_violation_energy_kWh,min_SOC,max_SOC,final_SOC,terminal_SOC_error,hard_clip_fraction_pct,soft_coach_fraction_pct,physical_projection_fraction_pct,service_coaching_fraction_pct,mean_reward
no_battery,0,255.51964999661396,109.76794156919034,255.51964999661396,6701.410354928112,0.0,0.0,3618.6039861049567,539.9764817332657,940.7,940.7,100.0,940.7,1.0,0.0,0.0,390.2974023509597,390.2974023509597,0.0,0.0,101.08987706135123,83.33651440192335,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-1.1434160580123993
no_battery,0,503.6071751942153,201.33130838310967,503.6071751942153,11398.359498118694,0.0,0.0,6490.499153887478,569.4239732444603,715.9,715.9,100.0,715.9,1.0,0.0,0.0,694.9039931101418,694.9039931101418,10.0,19.441685225615743,150.12816640824104,122.1573010641964,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-2.0972011289907257
no_battery,0,612.7127881990193,222.18375104370654,612.7127881990193,11513.512147844149,0.0,0.0,6998.127733721975,607.8186780766407,628.5,628.5,100.0,628.5,1.0,0.0,0.0,737.1372488216783,737.1372488216783,12.0,76.53434382845325,138.4446919608182,120.3042501441959,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-2.314414073371943
no_battery,0,476.19634869485503,192.6544783335849,476.19634869485503,11182.255286029093,0.0,0.0,5955.873184810671,532.6182449305938,1100.6999999999998,1100.6999999999998,100.0,1100.6999999999998,1.0,0.0,0.0,744.4042214195229,744.4042214195229,14.0,88.02649353245863,164.2402775416428,140.835403904658,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-2.0068174826415093
no_battery,0,552.3862267959885,249.1088281270063,552.3862267959885,11465.70385868529,0.0,0.0,6831.218728564935,595.7958458337711,656.3,656.3,100.0,656.3,1.0,0.0,0.0,751.8500254188737,751.8500254188737,8.0,80.86036922404921,139.19468559649806,115.50058234875665,0.0,0.0,1.0,0.0,0.0,276.7502043453776,0.0,456.5519956012711,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-2.594883626322982
no_battery,0,450.0411252842664,183.9271689227919,450.0411252842664,10745.003271462721,0.0,0.0,6149.8240114382725,572.3426839497923,615.2,615.2,100.0,615.2,1.0,0.0,0.0,636.5021034732625,636.5021034732625,0.0,0.0,115.65928320098817,101.50717912771506,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-1.9159080096124157
no_battery,0,337.90234072094916,144.3023044417305,337.90234072094916,8111.120221128525,0.0,0.0,4652.216409953227,573.5602830586513,1260.8,1260.8,100.0,1260.8,1.0,0.0,0.0,486.35033440055895,486.35033440055895,0.0,0.0,138.57042779473616,108.4586393857601,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-1.5031490046013596
no_battery,0,270.76611653410856,102.90505320183371,270.76611653410856,6792.890977829019,0.0,0.0,3340.3552788909974,491.74280726621663,773.1,773.1,100.0,773.1,1.0,0.0,0.0,369.31907726276455,369.31907726276455,0.0,0.0,86.85254792007566,68.24779726560193,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-1.0719276375191011
no_battery,0,497.97366183870224,181.0390754237357,497.97366183870224,11385.847619822898,0.0,0.0,5377.002276877556,472.2531388454673,725.6,725.6,100.0,725.6,1.0,0.0,0.0,749.94450575196,749.94450575196,13.0,96.4335864230068,164.96035844624168,131.15297040406088,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-1.8858237023305804
no_battery,0,557.1864768645573,199.4751882734067,557.1864768645573,11542.832465443073,0.0,0.0,6103.950545854645,528.8087273317576,601.9,601.9,100.0,601.9,1.0,0.0,0.0,772.5818878340139,772.5818878340139,9.0,115.25936095719601,139.00183427257687,119.53450547871289,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,-2.077866544514653
