scenario,controller,seed,daily_cost_EUR,carbon_emissions_kgCO2,VPP_tracking_RMSE_kW,VPP_tracking_MAE_kW,battery_throughput_kWh,equivalent_full_cycles,terminal_SOC_error,mean_daily_peak_import_kW,physical_projection_fraction_pct,service_coaching_fraction_pct,DR_interval_compliance_pct,DR_event_compliance_pct,DR_violation_energy_kWh,DR_max_violation_kW,horizon_max_grid_import_kW,mean_daily_DR_violation_energy_kWh,mean_daily_max_DR_violation_kW,mean_daily_DR_interval_compliance_pct,mean_daily_DR_event_compliance_pct,secondary_daily_average_DR_compliance_pct,test_days
low_it_load,direct_safesac,4,296.32413026424086,3843.491983584896,219.1430581675273,181.5093171563741,3419.9802261971877,0.42749752827464843,0.09419991576697936,624.8976802790542,63.74547101449276,4.6875,100.0,100.0,0.0,0.0,676.4698656123257,0.0,0.0,100.0,100.0,100.0,92
low_it_load,direct_safesac,5,297.61958745278986,3825.534525831878,217.0973446818146,177.3537723842967,3356.4923601028113,0.41956154501285153,0.10308243914793615,611.3679048496746,57.91440217391303,3.7364130434782608,100.0,100.0,0.0,0.0,676.4698656123257,0.0,0.0,100.0,100.0,100.0,92
low_it_load,residual_sac,1,321.39738199038925,4208.534110985716,125.56223805641542,115.36656378098813,2655.742634565441,0.3319678293206802,0.15196144105923426,585.086298494249,6.521739130434784,1.528532608695652,100.0,100.0,0.0,0.0,676.4698656123257,0.0,0.0,100.0,100.0,100.0,92
low_it_load,residual_sac,2,321.9890314935403,4207.820908568393,121.0379122341215,113.0409391568729,2459.5559900320904,0.30744449875401125,0.13867198676078615,562.1949531263964,4.3478260869565215,1.8002717391304344,100.0,100.0,0.0,0.0,676.4698656123257,0.0,0.0,100.0,100.0,100.0,92
low_it_load,residual_sac,3,307.5094160601262,4026.1241326784652,124.76954545762969,118.66119987995974,2525.315903011113,0.31566448787638907,0.06516291297099584,484.67841133005857,2.7513586956521743,0.7246376811594202,100.0,100.0,0.0,0.0,676.4698656123257,0.0,0.0,100.0,100.0,100.0,92
low_it_load,residual_sac,4,329.07792443848547,4257.960886762326,115.66605024033547,106.02354463663481,2151.285891451995,0.2689107364314994,0.1563602857366584,497.8003753706918,9.873188405797102,1.392663043478261,100.0,100.0,0.0,0.0,676.4698656123257,0.0,0.0,100.0,100.0,100.0,92
low_it_load,residual_sac,5,325.14855504585387,4266.593170902025,122.39708679160195,109.45453500423379,2624.980675077042,0.3281225843846302,0.1674120531579784,585.8418414032639,8.038949275362318,2.321105072463768,100.0,100.0,0.0,0.0,676.4698656123257,0.0,0.0,100.0,100.0,100.0,92
low_it_load,proposed_residual_safesac,1,335.20588669476894,4397.8383478975275,118.58940266597912,99.11060234701291,2475.6851298059073,0.30946064122573846,0.22845605418348924,592.1037035222033,14.560688405797103,1.4379528985507248,100.0,100.0,0.0,0.0,676.4698656123257,0.0,0.0,100.0,100.0,100.0,92
low_it_load,proposed_residual_safesac,2,322.725018506735,4221.502274903284,116.82371581952565,106.98273795117528,2299.504994130074,0.2874381242662592,0.14383373818886563,536.0603339841855,5.095108695652173,1.132246376811594,100.0,100.0,0.0,0.0,676.4698656123257,0.0,0.0,100.0,100.0,100.0,92
low_it_load,proposed_residual_safesac,3,343.0109421479426,4477.837538243002,117.32403075255247,94.03276688749528,2130.7021795175415,0.26633777243969275,0.2765167288257866,524.5314580024168,13.756793478260873,2.6721014492753623,100.0,100.0,0.0,0.0,676.4698656123257,0.0,0.0,100.0,100.0,100.0,92
