daily_cost_EUR,objective_value,grid_energy_cost_EUR,imported_energy_kWh,exported_energy_kWh,export_energy_kWh,carbon_emissions_kgCO2,carbon_intensity_avg_gCO2_per_kWh,pv_generation_kWh,pv_used_locally_kWh,renewable_self_consumption_ratio_pct,PV_self_consumption_kWh,renewable_self_consumption_ratio,battery_throughput_kWh,equivalent_full_cycles,mean_daily_peak_import_kW,horizon_max_grid_import_kW,peak_contract_violation_count,peak_contract_violation_energy_kWh,VPP_tracking_RMSE_kW,VPP_tracking_MAE_kW,DR_success_rate_pct,DR_interval_compliance_pct,DR_event_count,DR_successful_event_count,DR_event_compliance_pct,DR_max_violation_kW,feasible_DR_success_pct,DR_violation_energy_kWh,min_SOC,max_SOC,final_SOC,terminal_SOC_error,hard_clip_fraction_pct,soft_coach_fraction_pct,physical_projection_fraction_pct,service_coaching_fraction_pct,mean_reward,day_index,date,controller
549.086574075042,522.631141893704,549.086574075042,10443.3868189731,259.874671128935,259.874671128935,6356.72046193989,608.683808435716,628.5,628.5,100,628.5,1,1330,0.16625,737.137248821678,737.137248821678,12,76.5343438284532,235.244218835706,175.720916810863,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,56.25,0,56.25,0,-5.44407439472609,36,2019-11-06,tou_self_consumption
420.499384570638,472.52368773346,420.499384570638,10257.9506865299,405.695400500839,405.695400500839,5438.41055952926,530.165402985474,1100.7,1100.7,100,1100.7,1,1330,0.16625,744.404221419523,744.404221419523,14,88.0264935324586,264.391784198151,196.252070571325,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,35.4166666666667,0,35.4166666666667,0,-4.92212174722355,37,2019-11-07,tou_self_consumption
486.731639614472,530.528592044602,486.731639614472,10358.1346030727,222.430744387389,222.430744387389,6189.04855391945,597.506094589995,656.3,656.3,100,656.3,1,1330,0.16625,751.850025418874,751.850025418874,8,80.8603692240492,230.539049025634,170.917249015423,0,0,1,0,0,276.750204345378,0,456.551995601271,0.2,0.55,0.2,0.35,47.9166666666667,0,47.9166666666667,0,-5.52633950046461,38,2019-11-08,tou_self_consumption
383.69856284998,282.873304434801,383.69856284998,9415.00327146272,0,0,5403.27671612282,573.900673247814,615.2,615.2,100,615.2,1,1330,0.16625,626.048963257005,626.048963257005,0,0,156.686190197203,123.916233713322,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,2.08333333333333,0,2.08333333333333,0,-2.94659692119585,39,2019-11-09,tou_self_consumption
273.453277235152,267.783343580048,273.453277235152,6893.21187070171,112.09164957318,112.09164957318,3916.1616280658,568.118563816485,1260.8,1260.8,100,1260.8,1,1330,0.16625,448.828069718485,448.828069718485,0,0,194.240053057432,146.993063709822,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,14.5833333333333,0,14.5833333333333,0,-2.78940982895883,40,2019-11-10,tou_self_consumption
220.689369337081,381.206887233638,220.689369337081,6099.61454253204,636.723564703018,636.723564703018,2973.2003910847,487.44070143332,773.1,773.1,100,773.1,1,1330,0.16625,369.319077262765,369.319077262765,0,0,205.907516477677,123.664463932269,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,22.9166666666667,0,22.9166666666667,0,-3.97090507535039,41,2019-11-11,tou_self_consumption
436.593532108513,353.114900780843,436.593532108513,10147.0418671138,91.1942472909192,91.1942472909192,4772.67585090047,470.351449555809,725.6,725.6,100,725.6,1,1330,0.16625,732.618286246809,732.618286246809,11,66.5556051934526,176.508810733216,140.733663592682,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,25,0,25,0,-3.67828021646711,42,2019-11-12,tou_self_consumption
497.046074990807,483.452290955884,497.046074990807,10489.3993682729,276.566902829837,276.566902829837,5560.59979204763,530.116129324494,601.9,601.9,100,601.9,1,1330,0.16625,772.581887834014,772.581887834014,9,115.259360957196,238.964951616827,174.95117214538,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,47.9166666666667,0,47.9166666666667,0,-5.03596136412379,43,2019-11-13,tou_self_consumption
442.700085819543,473.123004801834,442.700085819543,10204.2894962841,421.992123332189,421.992123332189,5115.14706369644,501.274200968047,1402.6,1402.6,100,1402.6,1,1330,0.16625,794.469825255783,794.469825255783,15,164.419888638778,274.881522446627,202.252446679656,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,39.5833333333333,0,39.5833333333333,0,-4.92836463335244,44,2019-11-14,tou_self_consumption
397.372132345511,293.90931465624,397.372132345511,10374.6021634613,0,0,5085.00724070542,490.139974582786,497.2,497.2,100,497.2,1,1330,0.16625,759.497305557913,759.497305557913,4,34.7328494715757,147.969329331576,116.451355684932,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,6.25,0,6.25,0,-3.0615553610025,45,2019-11-15,tou_self_consumption
417.777336192941,170.174328213676,417.777336192941,11047.7756611189,0,0,5565.42946940377,503.760181245399,649.1,649.1,100,649.1,1,0,0,674.880435478622,674.880435478622,0,0,121.131487162416,105.140167551183,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.7726492522258,46,2019-11-16,tou_self_consumption
336.614186869341,138.156514946934,336.614186869341,9173.54511694441,0,0,4677.50215735535,509.890352936245,405.4,405.4,100,405.4,1,0,0,483.565720774968,483.565720774968,0,0,92.6424112323541,79.6066131161232,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.43913036403056,47,2019-11-17,tou_self_consumption
243.572155778442,393.094811563022,243.572155778442,6523.09615455414,585.204597059721,585.204597059721,3125.14319371289,479.08893563236,584.7,584.7,100,584.7,1,1330,0.16625,412.884713901586,412.884713901586,0,0,214.081091275047,131.98838858641,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,35.4166666666667,0,35.4166666666667,0,-4.09473762044815,48,2019-11-18,tou_self_consumption
533.121821248189,433.684599494363,533.121821248189,10645.1791459279,60.0021377642238,60.0021377642238,5670.20039431818,532.654295112281,733.5,733.5,100,733.5,1,1330,0.16625,788.363752876636,788.363752876636,21,262.212472096818,194.001561046306,151.56124560862,0,0,1,0,0,299.337915366188,0,527.958295656446,0.2,0.55,0.2,0.35,27.0833333333333,0,27.0833333333333,0,-4.51754791139962,49,2019-11-19,tou_self_consumption
590.405284792374,543.870747934676,590.405284792374,11264.3156268841,191.171736909902,191.171736909902,7111.81267183673,631.357723576502,433.8,433.8,100,433.8,1,1330,0.16625,833.048455816687,833.048455816687,21,301.124407858061,234.81701174071,172.14745248271,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,52.0833333333333,0,52.0833333333333,0,-5.6653202909862,50,2019-11-20,tou_self_consumption
577.730542620264,542.930718648754,577.730542620264,11635.0139981735,181.428891939053,181.428891939053,6922.2236067719,594.947595925417,384.1,384.1,100,384.1,1,1330,0.16625,801.701839674054,801.701839674054,27,481.078515951362,242.877269561781,182.565054368688,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,52.0833333333333,0,52.0833333333333,0,-5.65552831925785,51,2019-11-21,tou_self_consumption
464.245611132066,491.530461502832,464.245611132066,11071.9342912121,234.797258996735,234.797258996735,5944.05827099646,536.858159979715,593.2,593.2,100,593.2,1,1330,0.16625,805.573042521931,805.573042521931,22,312.857451733406,256.114160758459,194.69404388659,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,39.5833333333333,0,39.5833333333333,0,-5.12010897398783,52,2019-11-22,tou_self_consumption
346.362247591617,143.011633227133,346.362247591617,11342.0669180096,0,0,4456.09271963976,392.881892855359,950.6,950.6,100,950.6,1,0,0,690.639742344583,690.639742344583,1,3.54246918306427,136.546283927855,115.596774794146,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.48970451278263,53,2019-11-23,tou_self_consumption
252.021212538563,246.50776048193,252.021212538563,7784.76935248908,34.0999536072775,34.0999536072775,3942.43554940969,506.429332829128,767.5,767.5,100,767.5,1,1330,0.16625,515.144640268685,515.144640268685,0,0,179.445521279052,135.261050776953,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,10.4166666666667,0,10.4166666666667,0,-2.56778917168677,54,2019-11-24,tou_self_consumption
338.817232469253,449.326558065407,338.817232469253,7035.23374216705,499.924623380134,499.924623380134,4380.83314897025,622.699018898671,278.4,278.4,100,278.4,1,1330,0.16625,421.709247291365,421.709247291365,0,0,195.584442995467,112.534411659175,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,60.4166666666667,0,60.4166666666667,0,-4.68048497984799,55,2019-11-25,tou_self_consumption
537.69615929396,554.700571544499,537.69615929396,11563.2940435848,149.105631939231,149.105631939231,6491.96320798577,561.428532692848,447.2,447.2,100,447.2,1,1330,0.16625,781.770940190322,781.770940190322,27,363.612319261119,217.074110504491,174.529766282712,0,0,1,0,0,304.071868061484,0,509.416299436089,0.2,0.55,0.2,0.35,47.9166666666667,0,47.9166666666667,0,-5.77813095358854,56,2019-11-26,tou_self_consumption
453.519017150318,470.742662539597,453.519017150318,12065.226670929,137.385142556267,137.385142556267,5509.17323932625,456.615809183307,329.9,329.9,100,329.9,1,1330,0.16625,846.615644153015,846.615644153015,25,518.269668998309,240.672403907876,176.778702332412,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,6.25,0,6.25,0,-4.90356940145414,57,2019-11-27,tou_self_consumption
412.425247187248,223.236813447242,412.425247187248,13237.9761174636,0,0,4775.80508755771,360.765501099328,496.1,496.1,100,496.1,1,0,0,828.355250291857,828.355250291857,30,571.327853767271,160.909258226467,140.823070227114,0,0,1,0,0,341.512231291885,0,528.909008682472,0.55,0.55,0.55,0,0,0,0,0,-2.32538347340877,58,2019-11-28,tou_self_consumption
489.743060359624,427.34246339866,489.743060359624,11848.8259847055,14.101952816989,14.101952816989,5222.03764877568,440.72194625158,614.3,614.3,100,614.3,1,1330,0.16625,798.225673799453,798.225673799453,20,441.128051465067,215.301600096237,173.187933103872,0,0,1,0,0,324.054978052127,0,481.673140024788,0.2,0.55,0.2,0.35,29.1666666666667,0,29.1666666666667,0,-4.45148399373604,59,2019-11-29,tou_self_consumption
443.354379029709,321.291423186855,443.354379029709,10617.9193305661,0,0,5902.90318008207,555.937843969978,935.5,935.5,100,935.5,1,1330,0.16625,720.15097080911,720.15097080911,6,34.030261686748,169.279323424276,139.904961531373,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,10.4166666666667,0,10.4166666666667,0,-3.34678565819641,60,2019-11-30,tou_self_consumption
371.284947000442,384.314655033557,371.284947000442,9078.26368201382,421.704487016485,421.704487016485,5334.35795810306,587.596719477501,426.3,426.3,100,426.3,1,1330,0.16625,541.97927261816,541.97927261816,0,0,230.158689742713,133.354998335435,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,22.9166666666667,0,22.9166666666667,0,-4.00327765659955,61,2019-12-01,tou_self_consumption
308.307233334924,415.24623822651,308.307233334924,7063.01189203612,529.191354739641,529.191354739641,3741.54333183199,529.73765144736,616.6,616.6,100,616.6,1,1330,0.16625,442.859936784775,442.859936784775,0,0,220.570883379154,139.438205086187,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,39.5833333333333,0,39.5833333333333,0,-4.32548164819282,62,2019-12-02,tou_self_consumption
573.133724797674,580.431705634016,573.133724797674,11806.0803253849,113.434088224809,113.434088224809,6359.74649346544,538.683993178584,679,679,100,679,1,1330,0.16625,852.314694461524,852.314694461524,28,604.377856682562,222.746903738096,176.907423951692,0,0,1,0,0,317.590948719075,0,512.283455060382,0.2,0.55,0.2,0.35,47.9166666666667,0,47.9166666666667,0,-6.04616360035433,63,2019-12-03,tou_self_consumption
578.322638384789,530.395698891824,578.322638384789,11821.6222417134,189.255098761973,189.255098761973,6472.88327569114,547.546110283507,1164.1,1164.1,100,1164.1,1,1330,0.16625,896.310347577287,896.310347577287,30,707.347037187767,277.148600947314,216.697758898494,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,43.75,0,43.75,0,-5.52495519678984,64,2019-12-04,tou_self_consumption
490.906921754485,570.281054247959,490.906921754485,12493.1458040188,160.956352860807,160.956352860807,6052.07103506762,484.431313778534,916.3,916.3,100,916.3,1,1330,0.16625,912.118271702812,912.118271702812,30,1061.21569066553,273.995364045442,210.499946078961,0,0,1,0,0,339.253369310989,0,534.825659545437,0.2,0.55,0.2,0.35,22.9166666666667,0,22.9166666666667,0,-5.94042764841624,65,2019-12-05,tou_self_consumption
416.21252524639,240.588827511986,416.21252524639,13477.3741385472,0,0,4841.43595596645,359.226946302488,617.4,617.4,100,617.4,1,0,0,900.595676213686,900.595676213686,26,769.506327702239,169.994072884263,144.663708226795,0,0,1,0,0,319.672170257044,0,567.695261989991,0.55,0.55,0.55,0,0,0,0,0,-2.50613361991652,66,2019-12-06,tou_self_consumption
343.694792055911,138.593386449029,343.694792055911,12915.2735511695,0,0,4213.96425855478,326.27758458691,380,380,100,380,1,0,0,765.545475856274,765.545475856274,21,223.83111634695,123.571655505541,110.320649858054,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.44368110884405,67,2019-12-07,tou_self_consumption
23.7339204267613,90.2850040891129,23.7339204267613,10711.2078184514,0,0,2887.89685898921,269.614492402477,476.1,476.1,100,476.1,1,515.625011175871,0.0644531263969839,699.240351303067,699.240351303067,3,13.9621983548014,108.906230098233,90.2503124764907,100,100,0,0,100,0,100,0,0.55,0.672460940154269,0.672460940154269,0.122460940154269,2.08333333333333,0,2.08333333333333,0,-0.940468792594926,68,2019-12-08,tou_self_consumption
213.659604637484,95.063829894469,213.659604637484,8061.29017645627,0,0,3092.78234407475,383.658481009344,584.2,584.2,100,584.2,1,0,0,445.568578245231,445.568578245231,0,0,100.605279392684,82.4158122818121,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-0.990248228067385,69,2019-12-09,tou_self_consumption
460.666111972279,560.128459818411,460.666111972279,12238.9282225463,93.1645869471345,93.1645869471345,5364.74608135833,438.334630599067,890.2,890.2,100,890.2,1,1330,0.16625,945.26377787535,945.26377787535,32,863.222160892733,237.992936069114,195.336756664976,0,0,1,0,0,299.264619451159,0,524.539131208624,0.2,0.55,0.2,0.35,35.4166666666667,0,35.4166666666667,0,-5.83467145644178,70,2019-12-10,tou_self_consumption
532.368645078401,483.047092022103,532.368645078401,13396.9041781093,156.189836957123,156.189836957123,6856.81777113524,511.821065521942,424.4,424.4,100,424.4,1,1330,0.16625,961.892277368952,961.892277368952,31,1163.62426595079,259.251502474293,187.597461928341,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,31.25,0,31.25,0,-5.0317405418969,71,2019-12-11,tou_self_consumption
575.550054284637,631.123718990718,575.550054284637,13508.415862323,49.7871932806793,49.7871932806793,6784.38708114691,502.234099859894,328.1,328.1,100,328.1,1,1330,0.16625,954.044072854661,954.044072854661,32,1286.31004712293,268.588917769132,207.649423194597,0,0,1,0,0,356.405519779892,0,546.961506073459,0.2,0.55,0.2,0.35,43.75,0,43.75,0,-6.57420540615331,72,2019-12-12,tou_self_consumption
493.836251174246,237.789653930069,493.836251174246,13369.1910797129,0,0,6196.68023598972,463.504500686874,335.9,335.9,100,335.9,1,974.999964237213,0.121874995529652,886.495729820341,886.495729820341,24,626.27565309743,147.51360275795,135.286550371791,100,100,1,1,100,0,100,0,0.293421062042839,0.55,0.293421062042839,0.256578937957161,2.08333333333333,0,2.08333333333333,0,-2.47697556177155,73,2019-12-13,tou_self_consumption
301.82402798906,149.227706040716,301.82402798906,13794.1543579915,0,0,4367.21389592881,316.598885483597,444.3,444.3,100,444.3,1,0,0,840.303376387214,840.303376387214,27,569.509515455188,135.884257479153,121.747925585939,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.55445527125746,74,2019-12-14,tou_self_consumption
178.724658900168,133.111268138233,178.724658900168,11762.1684611876,0,0,3398.62819280032,288.945716431031,558,558,100,558,1,1031.25002235174,0.128906252793968,740.697691433327,740.697691433327,4,41.2884850541811,112.5931711307,97.4764095926547,100,100,0,0,100,0,100,0,0.55,0.794921880308538,0.794921880308538,0.244921880308538,2.08333333333333,0,2.08333333333333,0,-1.38657570977326,75,2019-12-15,tou_self_consumption
292.635026048493,313.812259564779,292.635026048493,7456.72961656242,279.920253341698,279.920253341698,3634.6271848957,487.429123998636,555.6,555.6,100,555.6,1,1330,0.16625,469.13942434654,469.13942434654,0,0,200.107869172105,141.728359628701,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,20.8333333333333,0,20.8333333333333,0,-3.26887770379978,76,2019-12-16,tou_self_consumption
511.289062319317,340.734114149777,511.289062319317,14274.6106784977,42.3447985657547,42.3447985657547,6332.46192856062,443.617137530723,659.9,659.9,100,659.9,1,487.499982118607,0.0609374977648258,996.541398564747,996.541398564747,34,1450.34549514304,232.948844315515,183.611578873565,0,0,1,0,0,333.511285275758,0,566.669580497965,0.421710531021419,0.55,0.421710531021419,0.128289468978581,2.08333333333333,0,2.08333333333333,0,-3.54931368906018,77,2019-12-17,tou_self_consumption
562.198096523775,542.388146089775,562.198096523775,13756.1206683379,77.0821013637733,77.0821013637733,6898.66943064835,501.498176482768,601,601,100,601,1,1330,0.16625,969.722314127717,969.722314127717,34,1499.97518684674,273.416294257998,212.624659444487,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,37.5,0,37.5,0,-5.64987652176849,78,2019-12-18,tou_self_consumption
521.488160379753,292.862270564836,521.488160379753,14887.5240862671,0,0,6587.61405179405,442.492251473214,841.8,841.8,100,841.8,1,0,0,1001.8836827119,1001.8836827119,32,1721.84820193418,214.009651981068,186.465614837432,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-3.05064865171704,79,2019-12-19,tou_self_consumption
441.78468229813,230.303367988926,441.78468229813,14915.5233076154,0,0,5956.53717435617,399.351538092865,547.9,547.9,100,547.9,1,0,0,949.434106456694,949.434106456694,35,1285.00327805127,167.159534265783,146.543553706115,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-2.39899341655131,80,2019-12-20,tou_self_consumption
403.252967755014,204.761193814528,403.252967755014,13952.9896042964,0,0,6405.42880501839,459.072140571655,623.5,623.5,100,623.5,1,0,0,836.636813834711,836.636813834711,28,669.796020812455,150.822449065918,133.770402028834,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-2.13292910223467,81,2019-12-21,tou_self_consumption
289.939360265209,144.790597069822,289.939360265209,11170.526744089,0,0,5071.97405163293,454.049676244392,314.4,314.4,100,314.4,1,0,0,577.234681796999,577.234681796999,0,0,112.047297325331,91.6315489301938,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.50823538614398,82,2019-12-22,tou_self_consumption
216.047499494986,100.621898977188,216.047499494986,8770.37681929396,0,0,3386.42219742569,386.12049028223,328.3,328.3,100,328.3,1,0,0,455.306182888145,455.306182888145,0,0,92.9949095755466,79.7638548478955,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.04814478101237,83,2019-12-23,tou_self_consumption
370.076119087024,244.701776312577,370.076119087024,14967.9367876079,0,0,6601.78401982131,441.061725039286,372.8,372.8,100,372.8,1,0,0,951.466043689609,951.466043689609,31,1339.12233183948,203.261776701294,159.836639835758,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-2.54897683658934,84,2019-12-24,tou_self_consumption
445.273459732836,295.346831468383,445.273459732836,15363.5218734342,0,0,7786.31569118902,506.805389762402,265.6,265.6,100,265.6,1,0,0,1013.62424421038,1013.62424421038,34,1653.47571957146,180.59494935167,159.425258893249,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-3.07652949446232,85,2019-12-25,tou_self_consumption
528.982480118326,318.11437711684,528.982480118326,15214.6294079167,0,0,8812.25825780472,579.196378797069,541.3,541.3,100,541.3,1,0,0,1004.13981537939,1004.13981537939,33,1551.55684191677,188.13632381152,165.760187402619,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-3.31369142830042,86,2019-12-26,tou_self_consumption
533.709218236492,304.965259933466,533.709218236492,14021.9065415678,0,0,8143.32883906189,580.757603462916,414.8,414.8,100,414.8,1,974.999964237213,0.121874995529652,974.967945426975,974.967945426975,24,947.082897560492,173.925732388653,149.486831761728,100,100,0,0,100,0,100,0,0.293421062042839,0.55,0.293421062042839,0.256578937957161,2.08333333333333,0,2.08333333333333,0,-3.17672145764028,87,2019-12-27,tou_self_consumption
489.117332866072,247.633869531853,489.117332866072,13953.2867173299,0,0,7904.15867518883,566.472891678771,717.4,717.4,100,717.4,1,0,0,856.641220255584,856.641220255584,30,736.049052238313,160.262661520787,143.772426044633,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-2.57951947429014,88,2019-12-28,tou_self_consumption
316.710996863567,154.372017363869,316.710996863567,10676.5427088783,0,0,4997.43254398858,468.075919354761,1087.2,1087.2,100,1087.2,1,0,0,624.560538329232,624.560538329232,0,0,163.806275808447,131.386722790286,100,100,0,0,100,0,100,0,0.55,0.55,0.55,0,0,0,0,0,-1.6080418475403,89,2019-12-29,tou_self_consumption
231.956116421937,126.06205088898,231.956116421937,8887.90606308754,0,0,3091.35866142063,347.816306729364,1053.8,1053.8,100,1053.8,1,825.000017881393,0.103125002235174,569.936049511592,569.936049511592,0,0,115.240145735194,98.0362883507552,100,100,0,0,100,0,100,0,0.55,0.745937504246831,0.745937504246831,0.195937504246831,2.08333333333333,0,2.08333333333333,0,-1.31314636342687,90,2019-12-30,tou_self_consumption
475.270642745028,340.515637242306,475.270642745028,13782.2841189431,0,0,6322.81791891046,458.76415435523,0,0,,0,,1330,0.16625,892.353573643147,892.353573643147,25,835.576254387278,178.337429381722,154.652532829031,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,2.08333333333333,0,2.08333333333333,0,-3.54703788794069,91,2019-12-31,tou_self_consumption
528.397119087599,243.651259741241,528.397119087599,12262.2116885053,0,0,5989.05560229644,488.415610041264,1584.7,1584.7,100,1584.7,1,1096.87497094274,0.137109371367842,811.616942971447,811.616942971447,14,212.488409091107,205.650890123685,178.600063838215,100,100,0,0,100,0,100,0,0.55,0.8105078055989,0.8105078055989,0.2605078055989,2.08333333333333,0,2.08333333333333,0,-2.53803395563793,0,2019-10-01,carbon_aware
498.648556685545,265.650197118547,498.648556685545,12783.4332862511,0,0,5706.95125651045,446.433374252317,1639,1639,100,1639,1,1340.62496647239,0.167578120809048,1089.18648432034,1089.18648432034,29,1070.72436996544,239.376598774695,192.62175495893,100,100,0,0,100,0,100,0,0.55,0.868398429537193,0.868398429537193,0.318398429537193,1.04166666666667,0,1.04166666666667,0,-2.7671895533182,1,2019-10-02,carbon_aware
384.690149807742,315.636915670538,384.690149807742,10000.7969516108,0,0,5069.62897395335,506.92249812519,1694.9,1694.9,100,1694.9,1,2935.23433247581,0.366904291559477,808.954686773312,808.954686773312,17,436.642573705208,214.047775947333,183.074145326738,100,100,0,0,100,0,100,0,0.2,0.750390619691462,0.2,0.35,23.9583333333333,0,23.9583333333333,0,-3.28788453823478,2,2019-10-03,carbon_aware
477.896761709901,547.956495043965,477.896761709901,10827.4101751427,31.2368422861228,31.2368422861228,5334.44114642909,492.679325908958,939.8,939.8,100,939.8,1,1658.12499329448,0.20726562416181,784.171227064135,784.171227064135,24,313.366578578459,223.775662721109,186.799396996274,100,100,0,0,100,0,100,0,0.2,0.530263157894737,0.277929685907438,0.272070314092562,14.5833333333333,0,14.5833333333333,0,-5.70788015670797,3,2019-10-04,carbon_aware
353.295108860888,222.29344430418,353.295108860888,10163.5544849424,0,0,4819.68628262671,474.212667405603,1247.3,1247.3,100,1247.3,1,3215.62489494681,0.401953111868352,850.239894912021,850.239894912021,15,487.807950816451,216.40197622937,188.031984049434,100,100,0,0,100,0,100,0,0.33742805362287,0.850585929537193,0.33742805362287,0.21257194637713,4.16666666666667,0,4.16666666666667,0,-2.31555671150188,4,2019-10-05,carbon_aware
290.629737602405,152.463619703898,290.629737602405,9139.8715111512,0,0,4287.20719860116,469.066462627019,1325.1,1325.1,100,1325.1,1,759.374979883432,0.094921872485429,604.101032351766,604.101032351766,0,0,120.665325396565,95.3336519630925,100,100,0,0,100,0,100,0,0.55,0.730351557722316,0.730351557722316,0.180351557722316,2.08333333333333,0,2.08333333333333,0,-1.58816270524894,5,2019-10-06,carbon_aware
196.963819896598,439.739168839705,196.963819896598,4981.66625829749,523.646249893416,523.646249893416,2679.46042878888,537.864298782753,1989.8,1945.48769925863,97.7730274026854,1945.48769925863,0.977730274026854,1330,0.16625,422.939971017871,422.939971017871,0,0,239.32466771488,185.517977384104,100,100,0,0,100,0,100,0,0.2,0.55,0.2,0.35,30.2083333333333,0,30.2083333333333,0,-4.58061634208026,6,2019-10-07,carbon_aware
435.079039302116,261.978727953738,435.079039302116,13086.6708361899,0,0,5767.02721599103,440.679473655199,779.3,779.3,100,779.3,1,1473.68421052631,0.184210526315789,924.989426647267,924.989426647267,30,695.917655786222,261.089044395252,205.303323007165,100,100,0,0,100,0,100,0,0.55,0.9,0.9,0.35,8.33333333333333,0,8.33333333333333,0,-2.72894508285144,7,2019-10-08,carbon_aware
446.054154636181,266.243955143832,446.054154636181,13096.2954973959,0,0,5649.25465889402,431.362797213712,1103.7,1103.7,100,1103.7,1,1473.68421052631,0.184210526315789,929.518459915731,929.518459915731,38,806.78859167281,215.140666978008,190.945372272912,100,100,0,0,100,0,100,0,0.5678125,0.9,0.9,0.35,13.5416666666667,0,13.5416666666667,0,-2.77337453274825,8,2019-10-09,carbon_aware
385.323170571056,255.699702576216,385.323170571056,12742.6565413743,0,0,4947.5507845445,388.266823992331,1621.7,1621.7,100,1621.7,1,1473.68421052631,0.184210526315789,824.59213122323,824.59213122323,35,712.036395375103,221.507446007731,196.263016904683,100,100,0,0,100,0,100,0,0.5678125,0.9,0.9,0.35,56.25,0,56.25,0,-2.66353856850225,9,2019-10-10,carbon_aware
283.361990086308,227.966018996201,283.361990086308,12300.1106759632,0,0,3974.71933463041,323.14500571103,1678,1678,100,1678,1,1473.68421052631,0.184210526315789,837.443995104661,837.443995104661,29,539.242453045373,216.018110686293,191.816220910125,100,100,0,0,100,0,100,0,0.5678125,0.9,0.9,0.35,83.3333333333333,0,83.3333333333333,0,-2.37464603121042,10,2019-10-11,carbon_aware
252.582527150484,223.08667632437,252.582527150484,10833.1444738005,0,0,4211.16853429932,388.730026123426,2333.3,2333.3,100,2333.3,1,1473.68421052631,0.184210526315789,851.013530120372,851.013530120372,17,384.045344354755,236.760398087567,205.621455270712,100,100,0,0,100,0,100,0,0.5678125,0.9,0.9,0.35,42.7083333333333,0,42.7083333333333,0,-2.32381954504552,11,2019-10-12,carbon_aware
174.487445754906,153.026456510136,174.487445754906,8718.53116436206,0,0,3355.36636325253,384.854547170509,2325.2,2325.2,100,2325.2,1,1473.68421052631,0.184210526315789,460.4790183229,460.4790183229,0,0,100.642334804196,83.4716545365033,100,100,0,0,100,0,100,0,0.55,0.9,0.9,0.35,50,0,50,0,-1.59402558864725,12,2019-10-13,carbon_aware
168.550986663855,127.795678754262,168.550986663855,5997.99732335245,628.338140170793,628.338140170793,2717.67106191401,453.096411252652,2654.2,2208.07524445752,83.1917430659905,2208.07524445752,0.831917430659905,1453.12495529652,0.181640619412065,683.611778586818,683.611778586818,2,3.13030734860484,241.735120286651,197.701351325724,100,100,0,0,100,0,100,0,0.5678125,0.750390619691462,0.590028783468236,0.0400287834682361,4.16666666666667,0,4.16666666666667,0,-1.33120498702357,13,2019-10-14,carbon_aware
